transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,hours_since_failure,previous_payments,previous_successes,previous_failures,customer_lifetime_value,customer_tenure_days,avg_previous_amount,payment_success_rate,days_since_last_success,failed_payment_count_30d,recovered
TX028409,C02789,2573.09,UPI,PERMANENT_DECLINE,0,5.92,23,20,3,33010.9,837,3034.39,0.8503793255585199,24.98,0,0
TX028410,C13234,3074.18,UPI,INSUFFICIENT_FUNDS,2,10.54,21,19,2,35188.86,269,5076.67,0.8922201661855441,72.95,2,0
TX028411,C02933,283.31,CARD,TEMPORARY,0,9.89,21,17,4,9537.22,631,377.62,0.7989501969568921,16.99,1,0
TX028412,C01708,823.23,NETBANKING,TEMPORARY,0,0.26,8,5,3,4509.45,1072,960.72,0.643314084089034,28.42,2,0
TX028413,C12431,1370.27,UPI,BANK_DECLINE,0,0.26,13,11,2,18557.53,376,1522.22,0.8550391008838234,5.54,0,0
TX028414,C11364,907.15,UPI,BANK_DECLINE,0,4.63,20,18,2,15272.82,1044,609.34,0.9011561337083718,61.82,1,0
TX028415,C02076,2615.83,CARD,EXPIRED_CARD,1,3.25,18,16,2,39619.38,377,1589.59,0.8915689621013734,15.39,1,0
TX028416,C14485,1288.63,CARD,TEMPORARY,0,58.71,19,16,3,17375.2,251,2363.97,0.8511616090130557,44.14,1,1
TX028417,C01675,1675.82,NETBANKING,BANK_DECLINE,2,6.38,17,13,4,14852.16,201,1036.6,0.767592811505995,21.76,1,0
TX028418,C00735,645.57,UPI,NETWORK_ERROR,1,0.3,24,21,3,16309.97,297,986.91,0.8945904787683763,33.48,0,0
TX028419,C14337,2471.86,UPI,TEMPORARY,0,1.24,14,13,1,27456.43,697,2785.87,0.9261380218232111,2.36,0,0
TX028420,C03346,3120.91,CARD,NETWORK_ERROR,1,12.41,18,16,2,43754.89,541,2426.44,0.9081740826454853,2.53,0,0
TX028421,C03522,2969.13,CARD,INSUFFICIENT_FUNDS,0,3.55,23,20,3,36754.79,914,2383.22,0.8902316320285432,21.83,0,0
TX028422,C11910,1365.87,UPI,INSUFFICIENT_FUNDS,0,21.03,22,17,5,13586.15,50,1283.6,0.775957006424873,87.94,0,1
TX028423,C09108,3053.26,UPI,BANK_DECLINE,2,15.09,19,15,4,29901.41,139,3030.33,0.7762980575492571,32.87,0,1
TX028424,C07801,1062.75,NETBANKING,EXPIRED_CARD,0,13.08,27,24,3,14204.1,31,1145.84,0.883427140103982,127.91,0,0
TX028425,C14821,875.76,CARD,TEMPORARY,0,10.77,9,8,1,16957.23,666,1017.58,0.8337922285983843,106.2,0,1
TX028426,C01300,6231.66,UPI,BANK_DECLINE,0,5.72,25,22,3,67245.53,982,8323.04,0.8619969541942367,10.16,1,0
TX028427,C13886,855.75,UPI,TEMPORARY,0,8.6,20,18,2,14262.46,286,610.53,0.9153770637558344,26.4,2,1
TX028428,C04020,1349.94,UPI,INSUFFICIENT_FUNDS,0,4.75,23,18,5,13956.4,357,1571.08,0.7870642655951393,93.07,3,1
TX028429,C09340,468.89,UPI,INSUFFICIENT_FUNDS,0,12.35,14,12,2,15600.32,115,517.08,0.8534422796865727,5.79,1,0
TX028430,C04861,1452.49,UPI,BANK_DECLINE,0,33.83,22,21,1,18925.9,511,2683.24,0.9345944252986635,9.17,1,0
TX028431,C04397,1088.97,WALLET,PERMANENT_DECLINE,1,20.03,12,9,3,16568.88,358,832.66,0.7275573402951206,58.11,0,0
TX028432,C04816,973.64,UPI,EXPIRED_CARD,1,22.29,16,14,2,18720.45,784,1513.77,0.8476896209457632,25.75,1,1
TX028433,C08386,1523.72,UPI,BANK_DECLINE,0,2.41,18,17,1,16898.4,1122,1783.53,0.9235451320904434,2.72,1,0
TX028434,C13166,5002.2,UPI,NETWORK_ERROR,0,17.28,22,19,3,46909.9,919,3326.97,0.8604246222984739,1.98,3,1
TX028435,C01688,631.72,CARD,PERMANENT_DECLINE,0,12.89,14,11,3,17103.08,1055,538.73,0.7904810649975653,51.4,0,0
TX028436,C09931,5946.87,UPI,EXPIRED_CARD,2,4.09,21,19,2,57594.55,411,6700.16,0.9094691543281512,90.78,1,0
TX028437,C12904,491.65,UPI,TEMPORARY,3,29.35,17,13,4,11958.12,467,322.41,0.7938893062041221,32.38,2,0
TX028438,C11024,2150.91,CARD,BANK_DECLINE,1,9.81,24,22,2,29636.12,678,1534.25,0.929164486037117,13.37,0,1
TX028439,C14703,1205.19,UPI,INSUFFICIENT_FUNDS,2,7.9,20,18,2,17650.03,989,751.18,0.9060328416196657,8.15,1,1
TX028440,C00204,2141.33,NETBANKING,TEMPORARY,0,2.5,19,15,4,24347.54,334,2921.21,0.8061151217585222,76.61,0,1
TX028441,C05438,1904.33,UPI,PERMANENT_DECLINE,0,40.81,22,17,5,23108.38,835,1560.58,0.7817336712928584,17.22,0,0
TX028442,C06413,863.55,WALLET,EXPIRED_CARD,3,7.74,11,8,3,6911.53,918,615.24,0.7579268211990442,3.11,1,0
TX028443,C08035,2969.76,UPI,BANK_DECLINE,0,24.3,16,13,3,37689.98,452,2432.69,0.8410476941168964,8.69,0,0
TX028444,C04768,1482.13,UPI,NETWORK_ERROR,1,3.19,17,13,4,17810.68,792,1502.06,0.7454583012131615,78.75,0,1
TX028445,C03798,555.98,UPI,NETWORK_ERROR,0,19.2,21,19,2,8927.53,503,504.57,0.9073930400388188,28.12,1,1
TX028446,C12779,2560.49,CARD,PERMANENT_DECLINE,3,4.88,18,17,1,32537.96,583,2130.41,0.9248743426761714,45.11,1,0
TX028447,C03490,2372.2,CARD,TEMPORARY,0,18.28,21,19,2,28419.13,891,2818.38,0.9267834897632948,21.14,1,1
TX028448,C14309,16127.21,NETBANKING,NETWORK_ERROR,1,6.04,25,22,3,150000.0,1105,22396.48,0.8744045915550401,57.73,2,0
TX028449,C00556,8448.24,CARD,EXPIRED_CARD,1,7.22,20,17,3,98075.13,275,9140.14,0.8647582021592545,30.47,1,0
TX028450,C06351,4181.26,UPI,PERMANENT_DECLINE,0,1.7,22,21,1,49847.61,521,6961.57,0.9609851595413383,70.9,0,0
TX028451,C09141,1336.19,UPI,TEMPORARY,0,2.46,22,16,6,13470.27,261,1324.14,0.7377407542179822,2.61,1,1
TX028452,C14596,3331.8,CARD,INSUFFICIENT_FUNDS,0,15.23,17,14,3,40721.41,588,2317.93,0.8420668328922941,6.6,2,0
TX028453,C11469,3799.06,CARD,EXPIRED_CARD,0,1.18,24,23,1,49016.65,302,3479.81,0.9622620528881856,34.13,1,1
TX028454,C00216,444.61,UPI,BANK_DECLINE,0,7.54,13,11,2,10007.77,888,371.68,0.8398520882931108,18.56,2,1
TX028455,C11229,1696.17,UPI,TEMPORARY,0,20.97,16,15,1,23148.28,38,1899.89,0.9316269125660991,9.11,2,1
TX028456,C04886,564.01,UPI,BANK_DECLINE,0,24.01,28,26,2,12355.44,1064,400.39,0.9354285271893721,5.91,1,1
TX028457,C12899,753.97,UPI,TEMPORARY,1,13.35,16,14,2,11324.36,800,752.92,0.847411084019327,66.04,0,1
TX028458,C11624,2004.12,UPI,EXPIRED_CARD,2,41.98,31,30,1,24368.19,362,3439.26,0.9713374912923238,7.51,0,0
TX028459,C02880,4176.8,NETBANKING,NETWORK_ERROR,1,19.08,14,11,3,37135.69,566,3325.49,0.7889808864109058,8.03,1,1
TX028460,C05402,9052.43,UPI,NETWORK_ERROR,0,32.99,17,12,5,73524.72,208,11374.19,0.7279739539441779,26.52,0,1
TX028461,C12317,659.06,UPI,EXPIRED_CARD,0,0.2,16,12,4,7295.54,958,452.74,0.7512926806840075,40.45,1,0
TX028462,C13815,2033.79,UPI,INSUFFICIENT_FUNDS,0,23.7,23,21,2,28223.95,183,1936.34,0.9065228941172492,35.51,0,1
TX028463,C09055,359.84,CARD,TEMPORARY,0,3.2,18,16,2,7951.39,386,388.79,0.8720661736405967,42.17,1,1
TX028464,C03277,2983.15,CARD,BANK_DECLINE,2,1.73,16,11,5,28008.46,297,1470.27,0.7134997286658687,19.73,3,0
TX028465,C05844,869.17,NETBANKING,NETWORK_ERROR,0,33.11,22,19,3,10666.3,816,912.02,0.8851509238204435,7.98,0,1
TX028466,C11936,11341.13,CARD,EXPIRED_CARD,0,23.2,17,16,1,132286.08,999,13610.94,0.9402384992397769,9.07,2,0
TX028467,C08976,3335.17,NETBANKING,EXPIRED_CARD,2,2.58,13,9,4,26830.8,873,2242.71,0.6913287879397373,23.8,2,0
TX028468,C03026,5614.35,UPI,PERMANENT_DECLINE,0,9.16,12,10,2,55641.84,450,4283.07,0.7945080904770382,6.75,1,0
TX028469,C04285,2093.55,CARD,TEMPORARY,0,5.55,22,19,3,26788.68,481,1952.03,0.8578965820798069,9.77,0,1
TX028470,C02957,1883.53,UPI,TEMPORARY,1,12.24,21,18,3,20653.22,864,2211.89,0.8698558892778074,15.43,3,1
TX028471,C07038,4340.61,UPI,BANK_DECLINE,0,5.14,25,18,7,43995.91,149,3452.03,0.736210845746378,27.93,2,1
TX028472,C06687,7103.06,UPI,BANK_DECLINE,1,30.33,15,11,4,69861.59,817,3745.03,0.742691959234718,13.58,1,1
TX028473,C08127,1090.55,WALLET,PERMANENT_DECLINE,0,0.77,23,20,3,14130.94,537,1149.56,0.8517011685270662,86.62,1,0
TX028474,C14175,8467.35,CARD,TEMPORARY,0,27.64,25,21,4,84696.84,1052,8937.6,0.8319557816155496,76.98,1,1
TX028475,C09773,751.66,CARD,BANK_DECLINE,0,5.69,17,13,4,8286.69,343,418.55,0.7790268536642802,1.44,1,0
TX028476,C08782,11000.7,UPI,EXPIRED_CARD,1,8.69,13,8,5,65078.81,335,12142.09,0.6046456767717006,0.93,3,0
TX028477,C05494,705.83,UPI,TEMPORARY,1,15.62,10,9,1,13493.01,318,1179.29,0.8822488389971977,7.92,2,1
TX028478,C09526,1627.67,NETBANKING,TEMPORARY,1,8.03,22,19,3,22094.12,155,1806.95,0.8829920614844378,2.54,1,1
TX028479,C14331,1835.24,UPI,BANK_DECLINE,0,21.16,11,8,3,15397.44,590,1606.5,0.7046810438961888,0.23,0,1
TX028480,C00146,3326.27,UPI,NETWORK_ERROR,1,53.5,18,16,2,33234.72,472,2123.0,0.8671621046126824,44.63,0,1
TX028481,C05247,5442.31,UPI,NETWORK_ERROR,0,10.48,15,13,2,58627.36,67,3476.23,0.8457034362559105,154.38,0,1
TX028482,C00850,780.17,CARD,BANK_DECLINE,0,23.62,12,10,2,9637.1,222,778.01,0.8286159969855175,20.13,0,1
TX028483,C03056,639.71,UPI,TEMPORARY,0,32.73,21,21,0,18069.95,214,629.04,0.9785851064306808,30.75,1,1
TX028484,C01005,2332.8,UPI,PERMANENT_DECLINE,0,1.65,21,20,1,29566.47,525,1155.22,0.943884606296685,52.34,0,0
TX028485,C08885,577.32,CARD,BANK_DECLINE,2,10.9,14,13,1,7617.56,91,752.63,0.9171246384669962,37.71,1,1
TX028486,C12295,1238.31,WALLET,BANK_DECLINE,2,13.92,19,16,3,18581.7,41,1085.09,0.8524053790004579,181.2,0,0
TX028487,C14104,1572.43,UPI,BANK_DECLINE,3,4.46,15,14,1,20171.9,743,1188.89,0.9127662410425773,7.5,0,1
TX028488,C03553,11068.11,CARD,PERMANENT_DECLINE,1,7.94,20,17,3,109209.84,208,8138.52,0.8371492264396759,19.66,1,0
TX028489,C10492,4294.96,UPI,BANK_DECLINE,1,0.8,19,16,3,50688.96,454,4184.58,0.8277716252095653,72.51,3,0
TX028490,C04933,3096.5,CARD,BANK_DECLINE,1,1.99,20,16,4,34324.71,326,2900.11,0.824482172931604,0.36,2,0
TX028491,C04737,2790.63,UPI,TEMPORARY,0,28.72,19,18,1,32398.93,345,2397.93,0.9262334563789884,2.3,1,1
TX028492,C09150,7949.83,UPI,TEMPORARY,2,19.99,15,10,5,62284.4,685,8114.24,0.6582715999692859,122.82,1,0
TX028493,C10186,819.0,UPI,INSUFFICIENT_FUNDS,0,0.33,19,15,4,10693.66,786,593.39,0.7957803383793752,4.19,1,0
TX028494,C08760,2943.2,NETBANKING,INSUFFICIENT_FUNDS,0,1.38,19,16,3,29821.03,306,2599.61,0.8236135193726853,19.26,0,1
TX028495,C01497,598.92,WALLET,TEMPORARY,1,0.58,23,20,3,8639.32,154,636.18,0.8641471131427899,5.04,0,1
TX028496,C06158,2241.59,CARD,PERMANENT_DECLINE,0,8.93,17,16,1,33474.65,826,2626.5,0.929156536390867,36.6,0,0
TX028497,C04286,1953.31,WALLET,TEMPORARY,1,15.72,16,13,3,19199.25,182,1974.83,0.8045402043718717,17.86,0,1
TX028498,C00065,3290.93,CARD,TEMPORARY,1,7.77,18,18,0,46841.2,39,2580.75,0.9778651667899646,27.46,0,0
TX028499,C00610,19175.51,UPI,INSUFFICIENT_FUNDS,3,14.02,19,16,3,150000.0,516,13566.09,0.821484399424783,86.45,2,0
TX028500,C06745,2737.19,UPI,TEMPORARY,0,21.86,13,10,3,25078.57,774,3569.18,0.7818308307319269,35.14,1,1
TX028501,C01507,737.06,WALLET,PERMANENT_DECLINE,2,6.04,19,17,2,16213.92,740,1069.06,0.8797602878907426,1.19,1,0
TX028502,C11084,7034.0,UPI,TEMPORARY,1,6.9,12,11,1,73116.45,59,9203.68,0.8890297949577622,50.53,0,1
TX028503,C00844,703.03,UPI,NETWORK_ERROR,1,6.56,26,26,0,10778.12,1046,788.0,0.9907055555373433,40.17,0,1
TX028504,C03529,1063.11,UPI,INSUFFICIENT_FUNDS,0,15.9,14,12,2,12379.09,615,962.73,0.8293960961300647,33.85,1,0
TX028505,C14786,2356.7,CARD,BANK_DECLINE,0,0.73,18,17,1,28373.41,377,2611.02,0.9451653204652486,22.58,0,1
TX028506,C10626,2020.96,CARD,TEMPORARY,0,1.48,14,10,4,24096.32,729,2335.24,0.7363536691053748,102.94,1,1
TX028507,C08361,1537.85,CARD,TEMPORARY,0,10.39,20,14,6,18450.7,260,1834.94,0.7081300454859719,153.94,1,1
TX028508,C00228,2702.19,CARD,PERMANENT_DECLINE,0,7.35,17,14,3,27018.95,371,2361.24,0.8235085514714277,14.96,1,1
TX028509,C00656,1859.32,WALLET,PERMANENT_DECLINE,2,11.76,10,9,1,23543.13,55,2077.15,0.8901419198971493,18.13,0,0
TX028510,C13621,4190.58,UPI,TEMPORARY,0,6.17,31,28,3,49688.71,703,4128.94,0.8874603889804099,10.39,1,1
TX028511,C11991,546.07,CARD,PERMANENT_DECLINE,0,20.19,19,16,3,8549.62,719,390.8,0.8520254778934985,0.44,1,0
TX028512,C14251,514.86,NETBANKING,TEMPORARY,2,2.23,14,13,1,11132.9,489,745.02,0.9171745128853173,7.9,1,1
TX028513,C12122,688.84,UPI,PERMANENT_DECLINE,0,6.95,20,18,2,19962.51,641,713.01,0.9219343158518138,54.82,0,1
TX028514,C00037,3728.05,CARD,TEMPORARY,1,2.32,17,15,2,47927.9,1032,3545.07,0.9050938495695212,51.8,0,1
TX028515,C12084,2380.46,CARD,INSUFFICIENT_FUNDS,2,24.48,20,17,3,24277.43,45,2694.6,0.8325075622797777,29.58,0,0
TX028516,C06868,787.8,UPI,TEMPORARY,3,20.36,14,10,4,9296.62,1082,669.96,0.7261821313062873,24.47,0,0
TX028517,C10386,1719.97,CARD,INSUFFICIENT_FUNDS,1,36.51,21,18,3,30478.03,933,1368.14,0.8637636890923157,0.2,2,0
TX028518,C06208,1263.73,CARD,INSUFFICIENT_FUNDS,0,0.56,18,15,3,15313.67,336,1746.81,0.8571033559342087,63.78,1,0
TX028519,C10816,5053.45,CARD,TEMPORARY,0,15.12,20,16,4,50305.41,548,3289.34,0.7770245778587984,0.2,1,0
TX028520,C12629,7028.08,NETBANKING,TEMPORARY,1,15.84,20,19,1,97507.74,810,12355.07,0.964121866386944,9.29,0,0
TX028521,C14618,1955.31,UPI,EXPIRED_CARD,0,5.48,15,10,5,23185.07,796,2550.73,0.6693810258385515,50.98,2,0
TX028522,C08111,3146.99,UPI,INSUFFICIENT_FUNDS,1,0.31,12,10,2,31417.95,1072,7540.09,0.7996208705223647,25.49,0,1
TX028523,C04186,534.88,CARD,TEMPORARY,0,18.92,24,21,3,11073.35,611,592.58,0.8857960247004986,82.58,2,1
TX028524,C09171,2601.4,UPI,INSUFFICIENT_FUNDS,1,26.68,16,12,4,19202.91,938,2472.53,0.7283187190107258,3.49,1,0
TX028525,C07498,347.0,UPI,BANK_DECLINE,1,6.31,20,17,3,8950.45,461,538.6,0.8640408563591979,1.74,2,1
TX028526,C03038,2064.52,UPI,INSUFFICIENT_FUNDS,0,10.23,14,11,3,21926.12,51,2223.04,0.7592981217630155,13.36,2,0
TX028527,C10869,1189.31,CARD,NETWORK_ERROR,1,18.28,18,15,3,13428.31,76,1566.43,0.8476739097110276,10.48,1,0
TX028528,C01156,2062.37,NETBANKING,TEMPORARY,2,4.67,13,10,3,23708.17,415,1511.46,0.7928167200546677,13.56,3,0
TX028529,C06048,2818.8,UPI,NETWORK_ERROR,1,5.77,21,19,2,40925.2,795,2290.92,0.9063567784567689,42.04,0,0
TX028530,C10385,1095.8,CARD,INSUFFICIENT_FUNDS,0,1.25,25,22,3,16845.95,695,949.83,0.875777289823801,30.04,0,1
TX028531,C13816,2572.56,UPI,NETWORK_ERROR,2,8.37,14,13,1,30447.73,275,2505.25,0.9177088237007912,16.33,0,1
TX028532,C09311,767.58,CARD,TEMPORARY,0,5.63,13,12,1,23554.4,648,677.36,0.929408184793754,11.08,0,0
TX028533,C14689,1993.98,CARD,NETWORK_ERROR,0,1.53,22,19,3,27028.84,535,2814.11,0.8525499605204423,4.86,3,0
TX028534,C12485,1150.91,UPI,TEMPORARY,0,19.41,22,22,0,16769.48,1157,1277.85,0.9805186112399987,44.97,2,1
TX028535,C03543,2314.01,UPI,NETWORK_ERROR,2,6.69,10,9,1,32487.93,867,2108.32,0.8618092391427502,30.27,0,1
TX028536,C12671,2578.96,UPI,INSUFFICIENT_FUNDS,1,9.75,16,13,3,24460.32,1083,3816.29,0.8015709419779322,25.2,1,0
TX028537,C05043,1821.26,CARD,INSUFFICIENT_FUNDS,0,2.55,12,10,2,20207.83,1172,1544.97,0.8474229873007835,22.61,1,0
TX028538,C09466,1131.94,UPI,NETWORK_ERROR,0,12.67,13,9,4,19983.39,892,1336.15,0.7036772900413553,16.09,2,1
TX028539,C03013,3677.24,UPI,INSUFFICIENT_FUNDS,0,9.19,23,19,4,41118.24,363,5298.35,0.813111248981387,0.76,2,0
TX028540,C08076,1245.84,UPI,TEMPORARY,0,18.88,8,6,2,19100.88,826,1082.64,0.7081359631351511,71.68,2,1
TX028541,C10193,540.22,CARD,BANK_DECLINE,0,19.71,8,6,2,8873.64,478,326.42,0.7191558680143949,2.33,5,0
TX028542,C13711,1346.6,UPI,BANK_DECLINE,0,3.5,22,18,4,23106.32,1099,1303.17,0.8305287253089679,12.08,2,1
TX028543,C14152,1868.17,NETBANKING,PERMANENT_DECLINE,0,6.36,16,14,2,21539.77,205,1914.28,0.857833079361503,9.21,2,0
TX028544,C12019,2349.8,CARD,EXPIRED_CARD,0,1.03,25,21,4,34091.42,749,2213.83,0.8272564352084688,68.35,0,0
TX028545,C08381,1512.76,UPI,TEMPORARY,0,72.0,12,11,1,26087.52,89,1675.09,0.933374579899981,5.64,1,1
TX028546,C13237,3171.47,UPI,NETWORK_ERROR,3,44.04,22,18,4,36955.9,1018,3507.37,0.8250243527719248,9.26,3,0
TX028547,C01591,1146.1,CARD,BANK_DECLINE,0,9.99,19,17,2,18735.09,577,1371.76,0.8741615274225351,20.97,1,0
TX028548,C14938,2763.15,UPI,INSUFFICIENT_FUNDS,0,5.18,23,18,5,39660.45,268,4153.98,0.7643998921260211,5.6,1,1
TX028549,C03059,1459.12,WALLET,NETWORK_ERROR,2,2.52,12,9,3,15437.43,612,3040.13,0.7153040742871133,0.56,0,0
TX028550,C06053,985.98,UPI,TEMPORARY,1,21.87,22,20,2,13435.97,652,942.83,0.8890791140894008,42.16,1,0
TX028551,C13614,5563.84,NETBANKING,BANK_DECLINE,3,11.76,12,9,3,46807.02,373,4896.94,0.7202879066102057,95.37,0,0
TX028552,C10755,2410.81,NETBANKING,BANK_DECLINE,0,1.07,17,14,3,35659.08,438,1613.52,0.844899524761421,37.27,2,0
TX028553,C12747,8760.66,WALLET,NETWORK_ERROR,1,0.54,23,21,2,101488.74,1054,6041.26,0.9211336897404252,11.33,1,1
TX028554,C10322,722.08,UPI,PERMANENT_DECLINE,1,0.45,17,13,4,10620.12,475,977.12,0.7869166554479227,3.99,0,1
TX028555,C09017,2552.13,CARD,EXPIRED_CARD,0,20.14,20,19,1,40296.3,154,3275.14,0.9609475697339889,21.5,1,0
TX028556,C02613,851.75,UPI,BANK_DECLINE,1,0.74,16,14,2,12185.48,529,727.69,0.8955104037299697,22.86,2,0
TX028557,C14944,922.11,UPI,PERMANENT_DECLINE,1,12.19,13,12,1,16741.24,735,913.65,0.9174604897921647,12.59,0,1
TX028558,C09549,740.37,NETBANKING,TEMPORARY,0,3.85,20,17,3,12600.75,691,1219.34,0.8601564299760124,14.01,0,1
TX028559,C10024,4507.66,UPI,BANK_DECLINE,0,9.93,14,9,5,28796.32,223,4614.71,0.6281229793830743,5.61,2,0
TX028560,C06422,6652.54,UPI,NETWORK_ERROR,0,11.99,18,16,2,67287.32,482,6101.09,0.8679145435400919,104.43,2,0
TX028561,C14281,1764.67,CARD,INSUFFICIENT_FUNDS,2,0.34,20,15,5,26163.1,1138,1748.94,0.7316872134335635,7.8,3,0
TX028562,C06760,2605.78,CARD,EXPIRED_CARD,0,6.0,11,7,4,28735.04,530,3037.46,0.6559782238853522,12.72,0,1
TX028563,C02856,2778.05,NETBANKING,TEMPORARY,1,5.09,28,23,5,25734.62,488,2506.23,0.8092888665584744,10.96,2,1
TX028564,C02703,2349.08,UPI,NETWORK_ERROR,0,12.79,15,13,2,32826.55,269,2614.06,0.873349210762505,36.48,0,0
TX028565,C10477,1721.91,CARD,INSUFFICIENT_FUNDS,1,2.62,12,9,3,16230.92,450,3142.07,0.7882296513442616,38.72,1,0
TX028566,C11172,1549.8,CARD,PERMANENT_DECLINE,2,9.78,17,14,3,21161.62,905,2017.24,0.8466828468300962,58.87,1,1
TX028567,C03090,594.26,UPI,TEMPORARY,0,4.68,19,18,1,11189.48,1104,574.58,0.9412293785470432,22.18,0,1
TX028568,C10470,635.13,UPI,TEMPORARY,1,5.76,23,21,2,9137.71,1024,634.35,0.8987100747995154,8.05,1,1
TX028569,C14964,4045.04,UPI,BANK_DECLINE,1,14.54,20,18,2,47689.74,169,4797.66,0.8980762396665356,12.35,1,1
TX028570,C07985,2067.64,CARD,BANK_DECLINE,0,2.67,18,13,5,25970.9,167,2471.59,0.6973697575287201,9.4,2,0
TX028571,C14558,2396.51,CARD,INSUFFICIENT_FUNDS,0,3.34,19,18,1,30613.62,1038,2420.83,0.9636012017645282,56.14,1,0
TX028572,C02351,1544.66,CARD,TEMPORARY,0,1.47,9,6,3,19848.3,660,2621.47,0.6587394891633609,29.7,0,1
TX028573,C06044,6018.21,UPI,NETWORK_ERROR,2,0.2,18,16,2,67163.61,1173,3744.5,0.9152979996909238,3.4,1,1
TX028574,C08353,860.44,UPI,BANK_DECLINE,1,2.54,16,13,3,17181.11,547,546.93,0.8291062289537532,48.22,2,1
TX028575,C05371,1262.27,CARD,NETWORK_ERROR,0,0.45,24,19,5,15864.78,1004,1428.47,0.7886491527148587,17.33,0,1
TX028576,C01503,2195.96,UPI,INSUFFICIENT_FUNDS,0,10.38,25,24,1,29122.43,528,2580.22,0.9625039126151439,34.72,2,1
TX028577,C06874,2526.83,UPI,TEMPORARY,0,8.55,18,16,2,28465.88,795,2328.22,0.9046189717923179,9.9,1,1
TX028578,C05091,2097.93,CARD,EXPIRED_CARD,1,0.98,16,14,2,33069.91,528,2555.41,0.8475656928782827,19.15,0,1
TX028579,C03058,1434.02,UPI,EXPIRED_CARD,1,10.43,12,11,1,21830.52,293,1622.7,0.9282820699156935,8.09,0,1
TX028580,C05586,2057.25,UPI,BANK_DECLINE,1,12.52,21,20,1,36112.12,672,1595.44,0.93300641344767,8.3,2,0
TX028581,C06271,2136.31,UPI,PERMANENT_DECLINE,1,19.46,7,5,2,17268.71,773,1592.85,0.648565400445943,5.24,2,0
TX028582,C13252,5098.72,UPI,BANK_DECLINE,1,4.6,16,14,2,53859.59,735,4581.32,0.8918550664114094,25.62,0,0
TX028583,C07373,1810.96,CARD,PERMANENT_DECLINE,0,7.84,23,19,4,22427.11,483,2060.51,0.8438971165232169,20.35,2,0
TX028584,C06234,2281.31,CARD,TEMPORARY,0,42.62,22,19,3,31964.65,132,3692.53,0.854627211530571,24.76,0,1
TX028585,C05839,866.49,WALLET,EXPIRED_CARD,0,1.19,14,11,3,15972.87,92,862.14,0.8181638791612846,8.0,0,0
TX028586,C08978,3761.9,WALLET,TEMPORARY,0,13.49,21,18,3,48520.27,1107,5013.26,0.8623993736361539,10.75,1,1
TX028587,C04134,1188.58,WALLET,EXPIRED_CARD,1,20.78,20,18,2,17247.9,651,1315.66,0.918624419419932,26.77,0,1
TX028588,C13122,4438.92,UPI,INSUFFICIENT_FUNDS,2,13.49,19,17,2,53145.8,223,4929.0,0.8708887903519384,12.56,0,0
TX028589,C06282,2774.13,CARD,TEMPORARY,1,27.2,17,15,2,30773.57,226,3338.44,0.8760481867192684,15.34,1,1
TX028590,C06387,2945.77,UPI,NETWORK_ERROR,0,19.4,21,18,3,39034.71,54,4388.34,0.8786353107759268,44.22,0,1
TX028591,C00959,2670.65,CARD,TEMPORARY,1,14.84,18,16,2,29046.09,895,3865.84,0.9070547460744797,37.73,1,1
TX028592,C13256,6705.13,UPI,PERMANENT_DECLINE,0,22.27,14,11,3,59454.91,518,8597.72,0.8042645648738063,86.25,2,0
TX028593,C07068,1571.05,NETBANKING,EXPIRED_CARD,3,5.44,15,11,4,13934.09,378,1106.06,0.7475429226186046,5.95,4,0
TX028594,C02047,2969.02,UPI,TEMPORARY,2,0.24,24,23,1,37933.64,1169,2136.44,0.938449671537046,13.66,1,0
TX028595,C02572,1164.76,UPI,TEMPORARY,0,6.67,12,7,5,10694.3,452,1464.29,0.614976502319227,16.27,3,0
TX028596,C05473,547.06,UPI,NETWORK_ERROR,0,6.07,22,20,2,9346.19,508,513.71,0.9142721831430846,24.87,1,0
TX028597,C11708,1549.26,CARD,PERMANENT_DECLINE,0,12.58,28,25,3,19120.47,1120,3084.79,0.90090659933093,20.23,2,0
TX028598,C01421,457.79,CARD,EXPIRED_CARD,1,14.3,18,16,2,12323.25,371,408.24,0.8997645562124995,10.88,3,0
TX028599,C01808,1500.18,CARD,PERMANENT_DECLINE,1,2.06,18,15,3,21930.07,98,2048.11,0.8241938004268401,36.71,1,0
TX028600,C08414,941.03,WALLET,NETWORK_ERROR,0,24.83,21,20,1,16488.33,33,1027.71,0.9293229575458302,31.45,1,1
TX028601,C07486,335.1,WALLET,INSUFFICIENT_FUNDS,0,2.95,17,12,5,11214.11,218,353.96,0.7297322552006685,17.67,0,1
TX028602,C14360,4973.24,UPI,BANK_DECLINE,1,3.66,16,14,2,53385.61,834,3891.42,0.8914242524515221,17.47,0,0
TX028603,C11281,2606.42,CARD,INSUFFICIENT_FUNDS,1,1.41,23,22,1,34824.77,308,2649.94,0.9689970240340886,8.49,0,1
TX028604,C09855,797.02,CARD,TEMPORARY,0,28.37,26,20,6,9981.99,1058,631.91,0.7708616303939286,55.6,0,1
TX028605,C05039,7279.88,CARD,EXPIRED_CARD,2,2.98,17,13,4,71536.82,52,7612.42,0.7729543627380091,4.19,0,1
TX028606,C09392,2613.68,CARD,NETWORK_ERROR,0,1.7,15,11,4,20387.45,1180,2803.64,0.7201928501927578,71.26,3,1
